Timestamp,Time [sec],Ax [g],Timestamp,Time [sec],Ay [g],Timestamp,Time [sec],Az [g]
,0.001551923076923079,-0.2581787109375,,0.001551923076923079,0.0164794921875,,0.001551923076923079,0.9613037109375
,0.001572615384615386,-0.252685546875,,0.001572615384615386,-0.010986328125,,0.001572615384615386,1.021728515625
,0.001593307692307694,-0.296630859375,,0.001593307692307694,0.032958984375,,0.001593307692307694,0.933837890625
,0.001614000000000002,-0.2691650390625,,0.001614000000000002,0.02197265625,,0.001614000000000002,0.9228515625000001
,0.001634692307692309,-0.2362060546875,,0.001634692307692309,-0.0384521484375,,0.001634692307692309,1.0107421875
,0.001655384615384617,-0.2911376953125,,0.001655384615384617,0.032958984375,,0.001655384615384617,0.933837890625
,0.001676076923076925,-0.252685546875,,0.001676076923076925,0.02197265625,,0.001676076923076925,0.9173583984375
,0.001696769230769233,-0.2471923828125,,0.001696769230769233,-0.076904296875,,0.001696769230769233,1.021728515625
,0.00171746153846154,-0.296630859375,,0.00171746153846154,0.0274658203125,,0.00171746153846154,0.933837890625
,0.001738153846153848,-0.2691650390625,,0.001738153846153848,0.032958984375,,0.001738153846153848,0.9228515625000001
,0.001758846153846156,-0.252685546875,,0.001758846153846156,-0.054931640625,,0.001758846153846156,1.0052490234375
,0.001779538461538463,-0.2911376953125,,0.001779538461538463,0.0439453125,,0.001779538461538463,0.933837890625
,0.001800230769230771,-0.2801513671875,,0.001800230769230771,0.0384521484375,,0.001800230769230771,0.9173583984375
,0.001820923076923079,-0.252685546875,,0.001820923076923079,0.010986328125,,0.001820923076923079,0.999755859375
,0.001841615384615387,-0.28564453125,,0.001841615384615387,0.0384521484375,,0.001841615384615387,0.933837890625
,0.001862307692307694,-0.3131103515625,,0.001862307692307694,0.0494384765625,,0.001862307692307694,0.9173583984375
,0.001883000000000002,-0.2471923828125,,0.001883000000000002,0.0054931640625,,0.001883000000000002,1.0052490234375
,0.00190369230769231,-0.2911376953125,,0.00190369230769231,0.0274658203125,,0.00190369230769231,0.9777832031250001
,0.001924384615384618,-0.3240966796875,,0.001924384615384618,0.076904296875,,0.001924384615384618,0.911865234375
,0.001945076923076925,-0.252685546875,,0.001945076923076925,0.0164794921875,,0.001945076923076925,0.9942626953125
,0.001965769230769233,-0.28564453125,,0.001965769230769233,0.0274658203125,,0.001965769230769233,1.0272216796875
,0.00198646153846154,-0.3350830078125,,0.00198646153846154,0.076904296875,,0.00198646153846154,0.933837890625
,0.002007153846153848,-0.24169921875,,0.002007153846153848,0.010986328125,,0.002007153846153848,0.999755859375
,0.002027846153846155,-0.2801513671875,,0.002027846153846155,0.0274658203125,,0.002027846153846155,1.0272216796875
,0.002048538461538463,-0.296630859375,,0.002048538461538463,0.076904296875,,0.002048538461538463,0.9283447265625
,0.00206923076923077,-0.252685546875,,0.00206923076923077,0.02197265625,,0.00206923076923077,0.9942626953125
,0.002089923076923078,-0.2801513671875,,0.002089923076923078,0.02197265625,,0.002089923076923078,1.0162353515625
,0.002110615384615385,-0.2911376953125,,0.002110615384615385,0.0384521484375,,0.002110615384615385,0.9283447265625
,0.002131307692307693,-0.2581787109375,,0.002131307692307693,0.0164794921875,,0.002131307692307693,0.9722900390625
,0.002152,-0.263671875,,0.002152,-0.0164794921875,,0.002152,1.0162353515625
,0.002172692307692308,-0.3021240234375,,0.002172692307692308,0.032958984375,,0.002172692307692308,0.933837890625
,0.002193384615384615,-0.263671875,,0.002193384615384615,0.0164794921875,,0.002193384615384615,0.955810546875
,0.002214076923076923,-0.2471923828125,,0.002214076923076923,-0.0384521484375,,0.002214076923076923,1.021728515625
,0.00223476923076923,-0.296630859375,,0.00223476923076923,0.0274658203125,,0.00223476923076923,0.933837890625
,0.002255461538461538,-0.2691650390625,,0.002255461538461538,0.010986328125,,0.002255461538461538,0.9063720703125
,0.002276153846153845,-0.24169921875,,0.002276153846153845,-0.06591796875,,0.002276153846153845,1.021728515625
,0.002296846153846153,-0.3021240234375,,0.002296846153846153,0.032958984375,,0.002296846153846153,0.9283447265625
,0.00231753846153846,-0.263671875,,0.00231753846153846,0.0274658203125,,0.00231753846153846,0.9063720703125
,0.002338230769230768,-0.252685546875,,0.002338230769230768,-0.054931640625,,0.002338230769230768,1.0107421875
,0.002358923076923075,-0.3021240234375,,0.002358923076923075,0.0274658203125,,0.002358923076923075,0.911865234375
,0.002379615384615383,-0.28564453125,,0.002379615384615383,0.032958984375,,0.002379615384615383,0.9173583984375
,0.00240030769230769,-0.2691650390625,,0.00240030769230769,0.0054931640625,,0.00240030769230769,1.0052490234375
,0.002420999999999998,-0.296630859375,,0.002420999999999998,0.0274658203125,,0.002420999999999998,0.9173583984375
,0.002441692307692305,-0.3021240234375,,0.002441692307692305,0.0439453125,,0.002441692307692305,0.9228515625000001
,0.002462384615384613,-0.252685546875,,0.002462384615384613,0.0054931640625,,0.002462384615384613,1.0052490234375
,0.00248307692307692,-0.2911376953125,,0.00248307692307692,0.02197265625,,0.00248307692307692,0.9393310546875
,0.002503769230769228,-0.32958984375,,0.002503769230769228,0.054931640625,,0.002503769230769228,0.9283447265625
,0.002524461538461535,-0.252685546875,,0.002524461538461535,-0.0054931640625,,0.002524461538461535,1.0107421875
,0.002545153846153843,-0.28564453125,,0.002545153846153843,0.0274658203125,,0.002545153846153843,1.021728515625
,0.00256584615384615,-0.340576171875,,0.00256584615384615,0.076904296875,,0.00256584615384615,0.9228515625000001
,0.002586538461538458,-0.252685546875,,0.002586538461538458,0.0,,0.002586538461538458,0.999755859375
,0.002607230769230765,-0.2801513671875,,0.002607230769230765,0.0164794921875,,0.002607230769230765,1.021728515625
,0.002627923076923073,-0.3131103515625,,0.002627923076923073,0.06591796875,,0.002627923076923073,0.933837890625
,0.00264861538461538,-0.252685546875,,0.00264861538461538,-0.0054931640625,,0.00264861538461538,0.999755859375
,0.002669307692307688,-0.274658203125,,0.002669307692307688,0.0054931640625,,0.002669307692307688,1.021728515625
,0.002689999999999995,-0.2911376953125,,0.002689999999999995,0.0384521484375,,0.002689999999999995,0.933837890625
,0.002710692307692303,-0.2581787109375,,0.002710692307692303,0.010986328125,,0.002710692307692303,0.9942626953125
,0.00273138461538461,-0.263671875,,0.00273138461538461,-0.0054931640625,,0.00273138461538461,1.021728515625
,0.002752076923076918,-0.3076171875,,0.002752076923076918,0.0439453125,,0.002752076923076918,0.9283447265625
,0.002772769230769225,-0.263671875,,0.002772769230769225,0.010986328125,,0.002772769230769225,0.966796875
,0.002793461538461533,-0.252685546875,,0.002793461538461533,-0.032958984375,,0.002793461538461533,1.0162353515625
,0.00281415384615384,-0.28564453125,,0.00281415384615384,0.0439453125,,0.00281415384615384,0.9283447265625
,0.002834846153846148,-0.252685546875,,0.002834846153846148,0.02197265625,,0.002834846153846148,0.9173583984375
,0.002855538461538455,-0.24169921875,,0.002855538461538455,-0.0604248046875,,0.002855538461538455,1.0052490234375
,0.002876230769230763,-0.3021240234375,,0.002876230769230763,0.0384521484375,,0.002876230769230763,0.9283447265625
,0.00289692307692307,-0.2801513671875,,0.00289692307692307,0.0274658203125,,0.00289692307692307,0.911865234375
,0.002917615384615378,-0.252685546875,,0.002917615384615378,-0.06591796875,,0.002917615384615378,0.999755859375
,0.002938307692307685,-0.3021240234375,,0.002938307692307685,0.032958984375,,0.002938307692307685,0.9228515625000001
,0.002958999999999993,-0.2801513671875,,0.002958999999999993,0.032958984375,,0.002958999999999993,0.911865234375
,0.0029796923076923,-0.274658203125,,0.0029796923076923,-0.0054931640625,,0.0029796923076923,1.0052490234375
,0.003000384615384608,-0.3021240234375,,0.003000384615384608,0.0439453125,,0.003000384615384608,0.911865234375
,0.003021076923076915,-0.3131103515625,,0.003021076923076915,0.0494384765625,,0.003021076923076915,0.9173583984375
,0.003041769230769223,-0.2691650390625,,0.003041769230769223,0.010986328125,,0.003041769230769223,0.999755859375
,0.00306246153846153,-0.3076171875,,0.00306246153846153,0.0274658203125,,0.00306246153846153,0.9283447265625
,0.003083153846153838,-0.3240966796875,,0.003083153846153838,0.054931640625,,0.003083153846153838,0.9173583984375
,0.003103846153846145,-0.2581787109375,,0.003103846153846145,0.0164794921875,,0.003103846153846145,0.9942626953125
,0.003124538461538453,-0.296630859375,,0.003124538461538453,0.0164794921875,,0.003124538461538453,0.9832763671875
,0.00314523076923076,-0.3515625,,0.00314523076923076,0.0604248046875,,0.00314523076923076,0.9173583984375
,0.003165923076923068,-0.252685546875,,0.003165923076923068,-0.0054931640625,,0.003165923076923068,0.999755859375
,0.003186615384615375,-0.28564453125,,0.003186615384615375,0.0164794921875,,0.003186615384615375,1.021728515625
,0.003207307692307683,-0.32958984375,,0.003207307692307683,0.076904296875,,0.003207307692307683,0.9173583984375
,0.00322799999999999,-0.2471923828125,,0.00322799999999999,0.010986328125,,0.00322799999999999,0.999755859375
,0.003248692307692298,-0.28564453125,,0.003248692307692298,0.0164794921875,,0.003248692307692298,1.021728515625
,0.003269384615384605,-0.3021240234375,,0.003269384615384605,0.054931640625,,0.003269384615384605,0.9228515625000001
,0.003290076923076913,-0.263671875,,0.003290076923076913,0.02197265625,,0.003290076923076913,0.9942626953125
,0.00331076923076922,-0.2691650390625,,0.00331076923076922,0.010986328125,,0.00331076923076922,1.021728515625
,0.003331461538461528,-0.3021240234375,,0.003331461538461528,0.0439453125,,0.003331461538461528,0.9393310546875
,0.003352153846153835,-0.252685546875,,0.003352153846153835,0.02197265625,,0.003352153846153835,0.9832763671875
,0.003372846153846143,-0.2581787109375,,0.003372846153846143,-0.0164794921875,,0.003372846153846143,1.021728515625
,0.00339353846153845,-0.296630859375,,0.00339353846153845,0.0384521484375,,0.00339353846153845,0.9283447265625
,0.003414230769230758,-0.2471923828125,,0.003414230769230758,0.0164794921875,,0.003414230769230758,0.94482421875
,0.003434923076923065,-0.230712890625,,0.003434923076923065,-0.0604248046875,,0.003434923076923065,1.0162353515625
,0.003455615384615373,-0.28564453125,,0.003455615384615373,0.0274658203125,,0.003455615384615373,0.933837890625
,0.00347630769230768,-0.252685546875,,0.00347630769230768,0.0274658203125,,0.00347630769230768,0.9063720703125
,0.003496999999999988,-0.2252197265625,,0.003496999999999988,-0.0714111328125,,0.003496999999999988,1.0162353515625
,0.003517692307692295,-0.2801513671875,,0.003517692307692295,0.0274658203125,,0.003517692307692295,0.933837890625
,0.003538384615384603,-0.2691650390625,,0.003538384615384603,0.0274658203125,,0.003538384615384603,0.9063720703125
,0.00355907692307691,-0.252685546875,,0.00355907692307691,-0.0274658203125,,0.00355907692307691,0.9942626953125
,0.003579769230769218,-0.296630859375,,0.003579769230769218,0.0384521484375,,0.003579769230769218,0.9228515625000001
,0.003600461538461525,-0.2911376953125,,0.003600461538461525,0.032958984375,,0.003600461538461525,0.911865234375
,0.003621153846153833,-0.252685546875,,0.003621153846153833,0.0054931640625,,0.003621153846153833,1.0162353515625
,0.00364184615384614,-0.28564453125,,0.00364184615384614,0.0274658203125,,0.00364184615384614,0.9283447265625
,0.003662538461538448,-0.3131103515625,,0.003662538461538448,0.054931640625,,0.003662538461538448,0.933837890625
,0.003683230769230755,-0.2471923828125,,0.003683230769230755,0.0164794921875,,0.003683230769230755,1.0107421875
,0.003703923076923063,-0.2911376953125,,0.003703923076923063,0.032958984375,,0.003703923076923063,0.966796875
,0.00372461538461537,-0.340576171875,,0.00372461538461537,0.076904296875,,0.00372461538461537,0.9228515625000001
,0.003745307692307678,-0.252685546875,,0.003745307692307678,0.0054931640625,,0.003745307692307678,1.0052490234375
,0.003765999999999986,-0.28564453125,,0.003765999999999986,0.032958984375,,0.003765999999999986,1.021728515625
,0.003786692307692293,-0.3460693359375,,0.003786692307692293,0.0933837890625,,0.003786692307692293,0.9283447265625
,0.003807384615384601,-0.252685546875,,0.003807384615384601,0.02197265625,,0.003807384615384601,1.0052490234375
,0.003828076923076908,-0.2801513671875,,0.003828076923076908,0.010986328125,,0.003828076923076908,1.0272216796875
,0.003848769230769216,-0.2911376953125,,0.003848769230769216,0.0604248046875,,0.003848769230769216,0.9283447265625
,0.003869461538461523,-0.252685546875,,0.003869461538461523,0.0164794921875,,0.003869461538461523,0.999755859375
,0.003890153846153831,-0.2801513671875,,0.003890153846153831,0.010986328125,,0.003890153846153831,1.0272216796875
,0.003910846153846138,-0.296630859375,,0.003910846153846138,0.0439453125,,0.003910846153846138,0.9393310546875
,0.003931538461538446,-0.2581787109375,,0.003931538461538446,0.02197265625,,0.003931538461538446,0.98876953125
,0.003952230769230753,-0.263671875,,0.003952230769230753,-0.0164794921875,,0.003952230769230753,1.021728515625
,0.003972923076923061,-0.3021240234375,,0.003972923076923061,0.032958984375,,0.003972923076923061,0.9283447265625
,0.003993615384615368,-0.2581787109375,,0.003993615384615368,0.02197265625,,0.003993615384615368,0.9613037109375
,0.004014307692307676,-0.24169921875,,0.004014307692307676,-0.0384521484375,,0.004014307692307676,1.021728515625
,0.004034999999999983,-0.28564453125,,0.004034999999999983,0.0384521484375,,0.004034999999999983,0.933837890625
,0.004055692307692291,-0.2581787109375,,0.004055692307692291,0.02197265625,,0.004055692307692291,0.9173583984375
,0.004076384615384598,-0.230712890625,,0.004076384615384598,-0.0714111328125,,0.004076384615384598,1.021728515625
,0.004097076923076906,-0.28564453125,,0.004097076923076906,0.0384521484375,,0.004097076923076906,0.9393310546875
,0.004117769230769213,-0.2581787109375,,0.004117769230769213,0.02197265625,,0.004117769230769213,0.9173583984375
,0.004138461538461521,-0.24169921875,,0.004138461538461521,-0.0439453125,,0.004138461538461521,1.0162353515625
,0.004159153846153828,-0.274658203125,,0.004159153846153828,0.032958984375,,0.004159153846153828,0.9173583984375
,0.004179846153846136,-0.2691650390625,,0.004179846153846136,0.032958984375,,0.004179846153846136,0.911865234375
,0.004200538461538443,-0.2471923828125,,0.004200538461538443,-0.0054931640625,,0.004200538461538443,1.0052490234375
,0.004221230769230751,-0.2911376953125,,0.004221230769230751,0.0274658203125,,0.004221230769230751,0.9173583984375
,0.004241923076923058,-0.3021240234375,,0.004241923076923058,0.0439453125,,0.004241923076923058,0.9228515625000001
,0.004262615384615366,-0.252685546875,,0.004262615384615366,0.010986328125,,0.004262615384615366,1.0052490234375
,0.004283307692307673,-0.28564453125,,0.004283307692307673,0.0274658203125,,0.004283307692307673,0.9393310546875
,0.004303999999999981,-0.3350830078125,,0.004303999999999981,0.0604248046875,,0.004303999999999981,0.9228515625000001
,0.004324692307692288,-0.252685546875,,0.004324692307692288,0.010986328125,,0.004324692307692288,1.0052490234375
,0.004345384615384596,-0.296630859375,,0.004345384615384596,0.0164794921875,,0.004345384615384596,0.999755859375
,0.004366076923076903,-0.340576171875,,0.004366076923076903,0.076904296875,,0.004366076923076903,0.9228515625000001
,0.004386769230769211,-0.252685546875,,0.004386769230769211,0.010986328125,,0.004386769230769211,1.0052490234375
,0.004407461538461518,-0.2911376953125,,0.004407461538461518,0.02197265625,,0.004407461538461518,1.03271484375
,0.004428153846153826,-0.3076171875,,0.004428153846153826,0.0714111328125,,0.004428153846153826,0.94482421875
,0.004448846153846133,-0.263671875,,0.004448846153846133,0.02197265625,,0.004448846153846133,0.999755859375
,0.004469538461538441,-0.28564453125,,0.004469538461538441,0.010986328125,,0.004469538461538441,1.0272216796875
,0.004490230769230748,-0.296630859375,,0.004490230769230748,0.0384521484375,,0.004490230769230748,0.9283447265625
,0.004510923076923056,-0.252685546875,,0.004510923076923056,0.0164794921875,,0.004510923076923056,0.9942626953125
,0.004531615384615363,-0.252685546875,,0.004531615384615363,-0.0054931640625,,0.004531615384615363,1.021728515625
,0.004552307692307671,-0.296630859375,,0.004552307692307671,0.0439453125,,0.004552307692307671,0.94482421875
,0.004572999999999978,-0.2471923828125,,0.004572999999999978,0.0164794921875,,0.004572999999999978,0.98876953125
,0.004593692307692286,-0.2471923828125,,0.004593692307692286,-0.0384521484375,,0.004593692307692286,1.021728515625
,0.004614384615384593,-0.28564453125,,0.004614384615384593,0.032958984375,,0.004614384615384593,0.933837890625
,0.004635076923076901,-0.2471923828125,,0.004635076923076901,0.02197265625,,0.004635076923076901,0.9393310546875
,0.004655769230769208,-0.2362060546875,,0.004655769230769208,-0.0604248046875,,0.004655769230769208,1.0272216796875
,0.004676461538461516,-0.2911376953125,,0.004676461538461516,0.0274658203125,,0.004676461538461516,0.9393310546875
,0.004697153846153823,-0.263671875,,0.004697153846153823,0.0274658203125,,0.004697153846153823,0.9228515625000001
,0.004717846153846131,-0.2581787109375,,0.004717846153846131,-0.0714111328125,,0.004717846153846131,1.021728515625
,0.004738538461538438,-0.296630859375,,0.004738538461538438,0.032958984375,,0.004738538461538438,0.9283447265625
,0.004759230769230746,-0.28564453125,,0.004759230769230746,0.0274658203125,,0.004759230769230746,0.9228515625000001
,0.004779923076923053,-0.2581787109375,,0.004779923076923053,-0.010986328125,,0.004779923076923053,1.021728515625
,0.004800615384615361,-0.3021240234375,,0.004800615384615361,0.032958984375,,0.004800615384615361,0.9228515625000001
,0.004821307692307668,-0.3131103515625,,0.004821307692307668,0.0384521484375,,0.004821307692307668,0.9173583984375
,0.004841999999999976,-0.2581787109375,,0.004841999999999976,0.010986328125,,0.004841999999999976,1.0052490234375
,0.004862692307692283,-0.296630859375,,0.004862692307692283,0.0439453125,,0.004862692307692283,0.933837890625
,0.004883384615384591,-0.32958984375,,0.004883384615384591,0.0604248046875,,0.004883384615384591,0.9173583984375
,0.004904076923076898,-0.263671875,,0.004904076923076898,0.010986328125,,0.004904076923076898,0.999755859375
,0.004924769230769206,-0.3021240234375,,0.004924769230769206,0.02197265625,,0.004924769230769206,0.966796875
,0.004945461538461513,-0.3570556640625,,0.004945461538461513,0.0823974609375,,0.004945461538461513,0.9228515625000001
,0.004966153846153821,-0.2581787109375,,0.004966153846153821,0.0,,0.004966153846153821,0.98876953125
,0.004986846153846128,-0.2911376953125,,0.004986846153846128,0.02197265625,,0.004986846153846128,1.021728515625
,0.005007538461538436,-0.318603515625,,0.005007538461538436,0.0823974609375,,0.005007538461538436,0.9228515625000001
,0.005028230769230743,-0.2691650390625,,0.005028230769230743,0.0164794921875,,0.005028230769230743,0.9942626953125
,0.005048923076923051,-0.2911376953125,,0.005048923076923051,0.02197265625,,0.005048923076923051,1.021728515625
,0.005069615384615358,-0.296630859375,,0.005069615384615358,0.0439453125,,0.005069615384615358,0.9283447265625
,0.005090307692307666,-0.2581787109375,,0.005090307692307666,0.02197265625,,0.005090307692307666,0.9942626953125
,0.005110999999999973,-0.2691650390625,,0.005110999999999973,0.010986328125,,0.005110999999999973,1.0272216796875
,0.005131692307692281,-0.2911376953125,,0.005131692307692281,0.032958984375,,0.005131692307692281,0.933837890625
,0.005152384615384588,-0.2691650390625,,0.005152384615384588,0.0164794921875,,0.005152384615384588,0.98876953125
,0.005173076923076896,-0.2691650390625,,0.005173076923076896,-0.0274658203125,,0.005173076923076896,1.021728515625
,0.005193769230769203,-0.2911376953125,,0.005193769230769203,0.0384521484375,,0.005193769230769203,0.9393310546875
,0.005214461538461511,-0.2691650390625,,0.005214461538461511,0.0274658203125,,0.005214461538461511,0.955810546875
,0.005235153846153818,-0.2362060546875,,0.005235153846153818,-0.0604248046875,,0.005235153846153818,1.0162353515625
,0.005255846153846126,-0.296630859375,,0.005255846153846126,0.0384521484375,,0.005255846153846126,0.9393310546875
